,hh_income,hh_lifeCycle,occupation_type,age,motif_H,motif_HOH,motif_HOOH,motif_HOWH,motif_HOWOH,motif_HWH,motif_HWOH,motif_HWOWH,motif_HWWH,work_block,home_block,third_places_block
396,9,2,4,34,0,0,0,0,0,1,0,0,0,2,5,
397,5,2,4,30,0,0,0,0,0,0,0,0,1,2,25,
398,9,4,4,29,0,0,0,0,0,1,0,0,0,2,22,
399,11,1,4,55,0,1,0,0,0,0,0,0,0,2,28,15.0
400,11,6,4,44,0,0,0,1,0,0,0,0,0,2,18,29.0
401,10,6,4,42,0,0,0,1,0,0,0,0,0,2,21,15.0
402,6,5,4,30,0,0,1,0,0,0,0,0,0,2,3,7.0
403,11,2,4,29,0,0,0,0,0,0,0,1,0,2,10,9.0
404,9,1,4,42,0,1,0,0,0,0,0,0,0,2,5,8.0
405,10,2,4,38,1,0,0,0,0,0,0,0,0,2,22,
406,8,6,4,54,0,0,0,0,0,1,0,0,0,2,12,
407,7,1,4,60,0,0,1,0,0,0,0,0,0,2,26,13.0
408,11,8,4,65,0,0,1,0,0,0,0,0,0,2,31,29.0
409,10,2,4,69,0,0,0,0,0,0,1,0,0,2,24,20.0
410,7,2,4,60,0,0,0,0,0,0,1,0,0,2,8,26.0
411,8,1,4,25,0,0,0,0,0,1,0,0,0,2,4,
412,7,6,4,48,0,1,0,0,0,0,0,0,0,2,28,17.0
413,8,2,4,53,0,0,0,1,0,0,0,0,0,2,3,31.0
414,8,2,4,29,0,0,0,0,0,0,0,1,0,2,9,15.0
415,7,4,4,29,0,0,0,0,0,0,0,1,0,2,31,19.0
416,6,6,4,42,0,0,0,1,0,0,0,0,0,2,18,32.0
417,9,2,4,59,0,0,0,0,0,0,0,1,0,2,25,13.0
418,7,1,4,55,0,0,0,0,0,0,1,0,0,2,19,20.0
419,7,1,4,69,0,0,0,0,0,1,0,0,0,2,3,
420,11,2,4,39,0,0,0,0,1,0,0,0,0,2,14,29.0
421,9,4,4,32,0,0,0,0,0,0,1,0,0,2,4,15.0
422,4,2,4,26,0,0,0,0,0,1,0,0,0,2,20,
423,11,2,4,70,0,1,0,0,0,0,0,0,0,2,5,25.0
424,5,10,4,26,0,0,0,0,0,1,0,0,0,2,3,
425,10,6,4,42,0,0,0,1,0,0,0,0,0,2,2,24.0
426,1,2,4,23,0,1,0,0,0,0,0,0,0,2,4,13.0
427,7,1,4,62,0,0,0,0,1,0,0,0,0,2,4,1.0
428,1,2,4,44,0,0,0,0,0,1,0,0,0,2,15,
429,6,2,4,23,0,0,0,0,0,1,0,0,0,2,23,
430,6,7,4,57,0,0,0,0,0,1,0,0,0,2,31,
431,8,6,4,57,0,0,0,0,0,0,0,1,0,2,20,7.0
432,7,2,4,32,0,0,0,0,0,1,0,0,0,2,27,
433,5,7,5,16,0,1,0,0,0,0,0,0,0,2,22,8.0
434,4,8,5,17,0,0,0,0,0,1,0,0,0,2,30,
435,1,7,5,17,0,0,0,0,0,0,0,1,0,2,24,2.0
436,5,6,5,17,0,0,0,0,0,1,0,0,0,2,34,
437,7,6,5,16,0,0,0,0,0,0,1,0,0,2,23,13.0
438,6,8,5,16,0,0,0,0,1,0,0,0,0,2,5,24.0
439,10,8,5,17,0,0,0,0,0,1,0,0,0,2,27,
440,7,4,5,16,0,1,0,0,0,0,0,0,0,2,21,25.0
441,1,5,5,17,0,0,0,0,0,1,0,0,0,2,31,
442,1,6,5,17,0,0,0,0,0,0,1,0,0,2,12,1.0
443,1,6,5,17,0,0,0,0,0,0,1,0,0,2,3,33.0
444,8,8,5,17,0,0,1,0,0,0,0,0,0,2,30,20.0
445,1,6,5,17,0,0,0,0,0,0,1,0,0,2,27,33.0
446,6,8,5,16,0,0,0,0,1,0,0,0,0,2,20,23.0
447,8,8,5,17,0,0,1,0,0,0,0,0,0,2,34,28.0
448,5,7,5,16,0,1,0,0,0,0,0,0,0,2,27,21.0
449,1,5,5,17,0,0,0,0,0,1,0,0,0,2,23,
450,6,8,5,16,0,1,0,0,0,0,0,0,0,2,20,19.0
451,7,8,5,16,0,0,0,0,0,1,0,0,0,2,23,
452,7,4,5,16,0,1,0,0,0,0,0,0,0,2,34,15.0
453,1,5,5,17,0,0,0,0,0,1,0,0,0,2,6,
454,4,8,5,17,0,0,0,0,0,1,0,0,0,2,24,
455,7,8,5,16,0,0,0,0,0,1,0,0,0,2,25,
456,4,8,5,17,0,0,0,0,0,1,0,0,0,2,3,
457,7,4,5,16,0,1,0,0,0,0,0,0,0,2,5,15.0
458,7,8,5,16,0,0,0,0,0,1,0,0,0,2,15,
459,7,4,5,16,0,1,0,0,0,0,0,0,0,2,20,20.0
460,1,5,5,17,0,0,0,0,0,1,0,0,0,2,12,
461,4,8,5,17,0,0,0,0,0,1,0,0,0,2,6,
462,1,3,5,16,0,0,0,0,0,1,0,0,0,2,4,
463,1,7,5,17,0,0,0,0,0,0,0,1,0,2,25,23.0
464,8,6,5,16,0,0,1,0,0,0,0,0,0,2,31,17.0
465,6,8,5,16,0,0,0,0,1,0,0,0,0,2,6,31.0
466,5,6,5,17,0,0,0,0,0,0,1,0,0,2,6,4.0
467,8,8,5,17,0,0,1,0,0,0,0,0,0,2,15,18.0
468,7,4,5,16,0,1,0,0,0,0,0,0,0,2,1,18.0
469,3,6,5,16,0,0,0,0,0,1,0,0,0,2,6,
470,10,8,5,17,0,0,0,0,0,1,0,0,0,2,18,
471,5,6,5,17,0,0,0,0,0,0,1,0,0,2,24,13.0
472,5,6,5,17,0,0,0,0,0,0,1,0,0,2,23,9.0
473,5,6,5,17,0,0,0,0,0,1,0,0,0,2,27,
474,6,8,5,16,0,0,0,0,1,0,0,0,0,2,6,14.0
475,5,7,5,16,0,1,0,0,0,0,0,0,0,2,8,24.0
476,5,6,5,17,0,0,0,0,0,0,1,0,0,2,20,12.0
477,7,6,5,16,0,0,0,0,0,0,1,0,0,2,27,11.0
478,8,6,5,16,0,0,1,0,0,0,0,0,0,2,26,2.0
479,5,7,5,16,0,1,0,0,0,0,0,0,0,2,3,32.0
480,7,4,5,17,0,0,0,0,0,1,0,0,0,2,27,
481,3,6,5,16,0,0,0,0,0,1,0,0,0,2,10,
482,8,6,5,16,0,0,1,0,0,0,0,0,0,2,26,32.0
483,8,6,5,16,0,0,1,0,0,0,0,0,0,2,5,14.0
484,8,6,1,43,0,0,1,0,0,0,0,0,0,3,26,11.0
485,7,1,2,60,0,0,0,1,0,0,0,0,0,3,8,22.0
486,8,8,2,43,0,0,0,0,0,0,1,0,0,3,10,5.0
487,7,1,2,65,0,0,0,0,0,0,1,0,0,3,26,8.0
488,5,10,2,62,0,0,0,0,0,1,0,0,0,3,29,
489,6,2,2,30,0,0,0,0,0,0,0,1,0,3,6,9.0
490,1,2,2,28,0,0,0,0,0,1,0,0,0,3,5,
491,3,4,2,35,0,0,1,0,0,0,0,0,0,3,31,32.0
492,6,2,2,37,0,0,0,0,1,0,0,0,0,3,20,16.0
493,5,2,2,30,0,0,1,0,0,0,0,0,0,3,22,28.0
494,5,1,2,51,0,0,0,0,0,0,1,0,0,3,27,28.0
495,8,2,2,27,0,0,0,0,0,0,0,1,0,3,14,1.0
496,6,1,2,69,0,0,1,0,0,0,0,0,0,3,11,4.0
497,8,8,2,46,0,0,0,0,0,1,0,0,0,3,3,
498,6,6,2,42,0,1,0,0,0,0,0,0,0,3,21,18.0
499,7,4,2,28,0,0,0,1,0,0,0,0,0,3,14,9.0
500,7,6,2,22,0,0,0,0,0,0,0,0,1,3,5,
501,6,1,2,69,0,0,1,0,0,0,0,0,0,3,10,5.0
502,7,4,2,32,0,1,0,0,0,0,0,0,0,3,34,4.0
503,9,8,2,22,0,0,0,0,0,1,0,0,0,3,23,
504,7,1,2,67,0,0,0,0,0,1,0,0,0,3,24,
505,7,10,2,65,0,0,0,1,0,0,0,0,0,3,11,23.0
506,6,4,2,35,0,0,0,0,0,0,1,0,0,3,1,14.0
507,7,1,2,40,0,0,0,0,0,0,0,1,0,3,5,17.0
508,9,8,2,22,0,0,0,0,0,1,0,0,0,3,24,
509,8,2,2,27,0,0,0,0,0,0,0,1,0,3,27,32.0
510,7,2,2,62,0,0,0,0,0,1,0,0,0,3,14,
511,6,2,2,59,0,0,0,0,0,1,0,0,0,3,3,
512,6,2,2,55,0,0,0,0,0,1,0,0,0,3,11,
513,6,2,2,33,0,0,0,1,0,0,0,0,0,3,20,20.0
514,6,2,2,55,0,0,0,0,0,1,0,0,0,3,34,
515,8,8,2,37,0,0,0,0,0,0,1,0,0,3,9,24.0
516,4,2,2,48,0,0,0,0,0,0,0,1,0,3,10,33.0
517,4,10,2,50,0,0,0,0,0,1,0,0,0,3,2,
518,8,8,2,45,0,0,0,0,0,1,0,0,0,3,24,
519,5,10,2,62,0,0,0,0,0,1,0,0,0,3,28,
520,7,2,2,23,0,0,0,0,0,0,1,0,0,3,26,26.0
521,6,10,2,60,0,0,0,0,0,1,0,0,0,3,12,
522,1,1,2,62,0,1,0,0,0,0,0,0,0,3,33,14.0
523,8,2,2,32,0,0,0,0,0,1,0,0,0,3,14,
524,8,2,2,27,0,0,0,0,0,0,0,1,0,3,29,25.0
525,4,10,2,50,0,0,0,0,0,1,0,0,0,3,22,
526,8,8,2,45,0,0,0,0,0,1,0,0,0,3,20,
527,7,1,2,67,0,0,0,0,0,1,0,0,0,3,2,
528,7,6,2,22,0,0,0,0,0,0,0,0,1,3,34,
529,3,1,2,54,0,0,1,0,0,0,0,0,0,3,4,1.0
530,7,4,2,38,0,0,0,0,1,0,0,0,0,3,12,31.0
531,5,7,2,40,0,0,0,0,0,0,1,0,0,3,26,29.0
532,6,6,2,34,0,0,0,0,0,0,1,0,0,3,2,12.0
533,3,10,3,38,0,0,0,0,0,0,1,0,0,3,4,32.0
534,5,10,3,36,0,0,1,0,0,0,0,0,0,3,20,2.0
535,11,2,3,59,0,0,0,0,0,1,0,0,0,3,25,
536,6,6,3,57,0,0,0,0,0,1,0,0,0,3,21,
537,7,2,3,70,0,0,0,0,0,1,0,0,0,3,24,
538,6,2,3,63,0,0,0,0,0,1,0,0,0,3,31,
539,4,2,3,62,0,0,1,0,0,0,0,0,0,3,12,25.0
540,6,2,3,63,0,0,0,0,0,1,0,0,0,3,12,
541,6,6,3,39,0,0,0,0,0,0,1,0,0,3,19,7.0
542,6,6,3,48,0,0,0,1,0,0,0,0,0,3,20,15.0
543,2,10,3,58,0,0,0,0,0,0,1,0,0,3,9,4.0
544,10,10,3,56,0,0,0,0,0,0,0,0,1,3,26,
545,6,1,3,46,0,1,0,0,0,0,0,0,0,3,26,5.0
546,8,6,3,40,0,0,0,0,0,0,0,0,1,3,18,
547,1,1,3,25,0,0,0,1,0,0,0,0,0,3,25,2.0
548,6,6,3,44,0,0,0,0,1,0,0,0,0,3,20,12.0
549,9,10,3,67,0,0,0,0,0,0,1,0,0,3,3,32.0
550,7,2,3,70,0,0,0,0,0,1,0,0,0,3,25,
551,8,10,3,50,0,0,0,0,0,0,1,0,0,3,5,9.0
552,5,6,3,58,0,0,0,1,0,0,0,0,0,3,20,24.0
553,6,4,3,43,0,0,0,0,1,0,0,0,0,3,27,28.0
554,6,6,3,39,0,0,0,0,0,0,1,0,0,3,22,9.0
555,8,2,3,41,0,0,0,0,0,1,0,0,0,3,9,
556,8,2,3,22,0,0,0,0,0,1,0,0,0,3,1,
557,1,2,3,70,0,1,0,0,0,0,0,0,0,3,14,29.0
558,8,6,3,40,0,0,0,0,0,0,0,0,1,3,26,
559,6,6,3,55,0,0,0,0,0,0,1,0,0,3,31,23.0
560,8,10,3,50,0,0,0,0,0,0,1,0,0,3,34,26.0
561,6,6,3,48,0,0,0,1,0,0,0,0,0,3,9,33.0
562,11,2,3,38,0,0,0,1,0,0,0,0,0,3,28,21.0
563,1,2,3,70,0,1,0,0,0,0,0,0,0,3,11,12.0
564,10,2,3,50,0,0,0,0,0,1,0,0,0,3,1,
565,5,1,3,51,0,0,0,0,0,0,1,0,0,3,10,1.0
566,1,2,3,70,0,1,0,0,0,0,0,0,0,3,14,12.0
567,6,6,3,57,0,0,0,0,0,1,0,0,0,3,26,
568,6,4,3,40,0,0,0,1,0,0,0,0,0,3,6,26.0
569,6,1,3,46,0,1,0,0,0,0,0,0,0,3,21,1.0
570,5,10,3,59,0,0,0,1,0,0,0,0,0,3,23,29.0
571,2,3,3,44,0,0,0,0,1,0,0,0,0,3,28,4.0
572,6,6,3,57,0,0,0,0,0,1,0,0,0,3,3,
573,8,1,3,71,0,0,0,1,0,0,0,0,0,3,6,4.0
574,6,10,3,65,0,0,0,0,0,0,1,0,0,3,20,25.0
575,11,4,3,39,0,0,0,0,0,1,0,0,0,3,15,
576,11,4,3,39,0,0,0,0,0,1,0,0,0,3,12,
577,5,10,3,59,0,0,0,1,0,0,0,0,0,3,5,8.0
578,8,1,3,42,0,0,0,1,0,0,0,0,0,3,18,5.0
579,6,1,3,49,0,0,0,0,0,0,0,0,1,3,1,
580,5,8,3,55,0,0,0,0,0,1,0,0,0,3,15,
581,6,1,3,49,0,0,0,0,0,1,0,0,0,3,19,
582,8,8,3,51,0,0,0,0,0,0,0,0,1,3,26,
583,5,1,3,51,0,0,0,0,0,0,1,0,0,3,25,9.0
584,10,10,3,56,0,0,0,0,0,0,0,0,1,3,28,
585,10,10,3,56,0,0,0,0,0,0,0,0,1,3,24,
586,8,2,3,59,0,0,0,0,0,1,0,0,0,3,25,
587,8,8,3,22,0,0,0,0,0,1,0,0,0,3,20,
588,1,2,3,70,0,1,0,0,0,0,0,0,0,3,29,31.0
589,8,1,3,42,0,0,0,1,0,0,0,0,0,3,19,24.0
590,2,10,3,58,0,0,0,0,0,0,1,0,0,3,27,22.0
591,5,10,3,59,0,0,0,1,0,0,0,0,0,3,6,17.0
592,7,2,3,70,0,0,0,0,0,1,0,0,0,3,26,
593,6,6,3,44,0,0,0,0,1,0,0,0,0,3,10,29.0
594,8,1,3,71,0,0,0,1,0,0,0,0,0,3,20,20.0
595,1,1,3,25,0,0,0,1,0,0,0,0,0,3,3,18.0
596,7,4,3,41,0,1,0,0,0,0,0,0,0,3,20,4.0
597,8,1,3,53,0,0,0,0,0,1,0,0,0,3,28,
598,3,6,3,43,0,0,0,0,0,1,0,0,0,3,14,
599,6,6,3,44,0,0,0,0,1,0,0,0,0,3,29,24.0
600,11,2,3,59,0,0,0,0,0,1,0,0,0,3,19,
601,6,1,3,49,0,0,0,0,0,0,0,0,1,3,27,
602,7,1,3,67,0,0,0,0,0,1,0,0,0,3,6,
603,1,1,3,25,0,0,0,1,0,0,0,0,0,3,20,2.0
604,8,6,3,51,0,0,0,0,1,0,0,0,0,3,34,1.0
605,6,6,3,55,0,0,0,0,0,0,1,0,0,3,20,18.0
606,7,4,3,50,0,0,0,0,0,1,0,0,0,3,12,
607,5,10,3,59,0,0,0,1,0,0,0,0,0,3,29,2.0
608,9,8,3,60,0,1,0,0,0,0,0,0,0,3,26,19.0
609,11,4,3,39,0,0,0,0,0,1,0,0,0,3,9,
610,6,1,3,49,0,0,0,0,0,0,0,0,1,3,20,
611,6,6,3,44,0,0,0,0,1,0,0,0,0,3,8,34.0
612,6,2,3,23,0,0,0,0,0,1,0,0,0,3,25,
613,6,6,3,55,0,0,0,0,0,0,1,0,0,3,19,18.0
614,6,6,3,39,0,0,0,0,0,0,1,0,0,3,28,15.0
615,5,1,3,51,0,0,0,0,0,0,1,0,0,3,22,4.0
616,6,6,3,57,0,0,0,0,0,1,0,0,0,3,31,
617,8,6,3,51,0,0,0,0,1,0,0,0,0,3,9,4.0
618,2,10,3,58,0,0,0,0,0,0,1,0,0,3,4,9.0
619,3,1,3,67,0,0,0,0,0,0,0,0,1,3,8,
620,8,2,3,26,0,0,0,0,0,1,0,0,0,3,19,
621,11,2,3,33,0,0,0,0,0,0,1,0,0,3,3,20.0
622,6,4,3,43,0,0,0,0,1,0,0,0,0,3,21,18.0
623,8,2,3,22,0,0,0,0,0,1,0,0,0,3,11,
624,9,10,3,67,0,0,0,0,0,0,1,0,0,3,33,18.0
625,9,8,3,60,0,1,0,0,0,0,0,0,0,3,6,30.0
626,8,8,3,51,0,0,0,0,0,0,0,0,1,3,24,
627,10,2,3,57,0,0,0,0,0,0,1,0,0,3,20,7.0
628,4,6,3,41,0,0,0,0,0,1,0,0,0,3,29,
629,8,1,3,71,0,0,0,1,0,0,0,0,0,3,15,17.0
630,8,8,3,51,0,0,0,0,0,0,0,0,1,3,5,
631,6,2,3,58,0,0,0,0,0,1,0,0,0,3,31,
632,11,4,3,39,0,0,0,0,0,1,0,0,0,3,34,
633,8,10,4,26,0,0,0,0,0,1,0,0,0,3,12,
634,11,2,4,57,0,0,0,0,0,1,0,0,0,3,20,
635,4,1,4,36,0,0,0,0,0,1,0,0,0,3,12,
636,8,10,4,52,0,0,0,0,0,1,0,0,0,3,26,
637,3,6,4,46,0,0,0,0,0,1,0,0,0,3,15,
638,9,2,4,37,0,0,0,0,0,1,0,0,0,3,14,
639,11,4,4,46,0,0,0,0,0,0,1,0,0,3,1,25.0
640,11,4,4,34,0,0,0,0,0,1,0,0,0,3,24,
641,7,1,4,58,0,0,0,0,0,1,0,0,0,3,15,
642,8,10,4,64,0,0,0,0,0,0,0,0,1,3,5,
643,8,2,4,37,0,0,1,0,0,0,0,0,0,3,15,4.0
644,9,2,4,34,0,0,0,0,0,1,0,0,0,3,15,
645,7,10,4,70,0,0,1,0,0,0,0,0,0,3,25,11.0
646,11,2,4,52,0,0,0,0,0,0,1,0,0,3,6,21.0
647,9,6,4,48,0,0,1,0,0,0,0,0,0,3,22,25.0
648,10,2,4,47,0,0,0,0,0,1,0,0,0,3,9,
649,10,7,4,52,0,0,0,0,0,1,0,0,0,3,5,
650,7,4,4,29,0,0,0,0,1,0,0,0,0,3,23,22.0
651,4,6,4,35,0,0,0,0,0,0,1,0,0,3,26,23.0
652,6,2,4,26,0,0,0,0,0,1,0,0,0,3,18,
653,11,2,4,30,0,1,0,0,0,0,0,0,0,3,9,12.0
654,11,8,4,65,0,0,1,0,0,0,0,0,0,3,23,31.0
655,6,6,4,45,0,0,0,0,1,0,0,0,0,3,8,23.0
656,7,6,4,43,0,0,0,0,0,0,0,0,1,3,26,
657,8,2,4,56,0,0,0,0,0,1,0,0,0,3,20,
658,11,4,4,36,0,0,0,0,0,1,0,0,0,3,31,
659,7,2,4,29,0,1,0,0,0,0,0,0,0,3,28,23.0
660,11,2,4,30,0,0,0,0,0,0,1,0,0,3,28,21.0
661,8,6,4,57,0,0,0,0,0,0,0,1,0,3,9,1.0
662,6,6,4,46,0,0,1,0,0,0,0,0,0,3,1,11.0
663,9,4,4,45,0,0,0,0,0,1,0,0,0,3,12,
664,11,4,4,41,0,0,0,0,0,0,1,0,0,3,10,17.0
665,8,2,4,24,0,0,0,0,0,1,0,0,0,3,22,
666,11,10,4,73,0,0,0,0,0,0,1,0,0,3,26,19.0
667,7,2,4,55,0,1,0,0,0,0,0,0,0,3,9,11.0
668,11,4,4,39,0,0,0,0,0,1,0,0,0,3,14,
669,7,1,4,41,0,0,0,0,0,1,0,0,0,3,12,
670,11,10,4,78,0,0,1,0,0,0,0,0,0,3,23,24.0
671,4,1,4,45,0,0,0,0,0,1,0,0,0,3,9,
672,7,2,4,60,0,0,0,0,0,0,1,0,0,3,34,9.0
673,7,2,4,63,0,0,0,0,0,0,1,0,0,3,20,33.0
674,11,4,4,47,0,0,0,0,0,0,1,0,0,3,2,12.0
675,4,1,4,36,0,0,0,0,0,1,0,0,0,3,9,
676,6,1,4,59,0,0,0,0,0,0,0,0,1,3,5,
677,11,8,4,57,0,0,0,0,0,0,1,0,0,3,4,9.0
678,10,2,4,32,0,0,0,0,0,0,1,0,0,3,2,26.0
679,9,6,4,53,0,0,0,1,0,0,0,0,0,3,23,7.0
680,10,2,4,47,0,0,0,0,0,1,0,0,0,3,4,
681,8,1,4,40,0,0,0,0,0,0,1,0,0,3,3,13.0
682,11,2,4,62,0,0,0,0,0,1,0,0,0,3,23,
683,5,2,4,46,0,0,0,0,0,0,0,1,0,3,32,9.0
684,6,10,4,65,0,0,0,1,0,0,0,0,0,3,23,22.0
685,11,2,4,42,0,0,0,0,0,0,1,0,0,3,9,20.0
686,10,6,4,42,0,0,0,1,0,0,0,0,0,3,23,14.0
687,11,6,4,48,0,0,1,0,0,0,0,0,0,3,6,21.0
688,11,4,4,36,0,0,0,0,0,1,0,0,0,3,21,
689,9,6,5,17,0,0,0,0,0,0,1,0,0,3,31,28.0
690,6,8,5,16,0,1,0,0,0,0,0,0,0,3,11,22.0
691,7,4,5,16,0,1,0,0,0,0,0,0,0,3,25,33.0
692,7,4,5,16,0,0,0,0,0,0,1,0,0,3,20,12.0
693,7,8,5,16,0,0,0,0,0,1,0,0,0,3,22,
694,7,6,5,17,0,0,0,1,0,0,0,0,0,3,23,13.0
695,7,4,5,16,0,1,0,0,0,0,0,0,0,3,23,17.0
696,7,6,5,16,0,0,0,0,0,0,1,0,0,3,28,21.0
697,9,6,5,17,0,0,0,0,0,0,1,0,0,3,19,5.0
698,7,4,5,16,0,1,0,0,0,0,0,0,0,3,34,29.0
699,1,5,5,17,0,0,0,0,0,1,0,0,0,3,24,
700,1,7,5,17,0,0,0,0,0,0,0,1,0,3,27,28.0
701,7,4,5,16,0,0,0,0,0,0,1,0,0,3,23,31.0
702,8,8,5,17,0,0,1,0,0,0,0,0,0,3,18,15.0
703,1,3,5,16,0,0,0,0,0,1,0,0,0,3,19,
704,5,6,5,17,0,0,0,0,0,0,1,0,0,3,5,21.0
705,5,6,5,17,0,0,0,0,0,0,1,0,0,3,27,11.0
706,7,4,5,17,0,0,0,0,0,1,0,0,0,3,3,
707,8,8,5,16,0,0,0,0,0,0,1,0,0,3,21,25.0
708,9,6,5,17,0,0,0,0,0,0,1,0,0,3,19,11.0
709,6,8,5,16,0,1,0,0,0,0,0,0,0,3,9,32.0
710,7,6,5,17,0,0,0,1,0,0,0,0,0,3,12,11.0
711,5,6,5,17,0,0,0,0,0,1,0,0,0,3,11,
712,10,8,5,17,0,0,0,0,0,1,0,0,0,3,12,
713,7,4,5,16,0,1,0,0,0,0,0,0,0,3,5,31.0
714,10,8,5,17,0,0,0,0,0,1,0,0,0,3,9,
715,5,6,5,17,0,0,0,0,0,0,1,0,0,3,34,14.0
716,1,5,5,17,0,0,0,0,0,1,0,0,0,3,14,
717,1,3,5,16,0,0,0,0,0,1,0,0,0,3,3,
718,8,8,5,17,0,0,1,0,0,0,0,0,0,3,6,20.0
719,3,6,5,16,0,0,0,0,0,1,0,0,0,3,24,
720,1,7,5,17,0,0,0,0,0,0,0,1,0,3,4,24.0
721,1,5,5,17,0,0,0,0,0,1,0,0,0,3,20,
722,7,4,5,17,0,0,0,0,0,1,0,0,0,3,25,
723,1,3,5,16,0,0,0,0,0,1,0,0,0,3,18,
724,5,7,5,16,0,1,0,0,0,0,0,0,0,3,28,29.0
725,7,4,5,16,0,1,0,0,0,0,0,0,0,3,10,11.0
726,7,6,5,16,0,0,0,0,0,0,1,0,0,3,5,29.0
727,8,8,5,17,0,0,0,0,0,1,0,0,0,3,29,
728,11,4,1,44,0,0,0,0,0,1,0,0,0,4,3,
729,6,2,1,37,0,0,0,0,0,1,0,0,0,4,3,
730,6,2,1,62,0,0,0,0,0,1,0,0,0,4,3,
731,6,1,1,56,0,1,0,0,0,0,0,0,0,4,21,18.0
732,5,1,1,60,0,0,0,0,0,0,1,0,0,4,9,5.0
733,1,8,1,24,0,0,0,0,0,1,0,0,0,4,24,
734,3,4,1,29,0,0,0,0,0,1,0,0,0,4,23,
735,5,6,1,40,0,0,0,0,0,0,1,0,0,4,25,12.0
736,6,5,1,18,0,0,0,0,0,0,1,0,0,4,10,29.0
737,6,2,1,37,0,0,0,0,0,0,0,0,1,4,20,
738,6,1,2,60,0,0,0,1,0,0,0,0,0,4,26,15.0
739,2,6,2,22,0,0,0,0,0,1,0,0,0,4,24,
740,9,2,2,30,0,0,0,0,0,0,1,0,0,4,29,4.0
741,5,10,2,33,0,0,0,0,0,0,1,0,0,4,5,23.0
742,11,6,2,43,0,1,0,0,0,0,0,0,0,4,21,32.0
743,7,10,2,38,0,0,0,0,1,0,0,0,0,4,9,18.0
744,7,1,2,61,0,0,0,1,0,0,0,0,0,4,26,33.0
745,6,2,2,37,0,0,0,0,1,0,0,0,0,4,23,11.0
746,11,6,2,43,0,1,0,0,0,0,0,0,0,4,2,5.0
747,6,2,2,27,0,0,0,1,0,0,0,0,0,4,24,32.0
748,7,4,2,38,0,0,0,0,1,0,0,0,0,4,5,20.0
749,11,6,2,44,0,0,0,0,0,0,1,0,0,4,31,31.0
750,5,10,2,41,0,0,0,0,0,0,1,0,0,4,19,32.0
751,6,4,2,38,0,0,0,0,1,0,0,0,0,4,14,23.0
752,7,2,2,37,0,0,0,0,0,0,1,0,0,4,34,19.0
753,8,10,2,63,0,0,0,0,0,0,1,0,0,4,21,9.0
754,5,10,2,68,0,1,0,0,0,0,0,0,0,4,5,28.0
755,6,2,2,33,0,0,0,1,0,0,0,0,0,4,4,13.0
756,5,2,2,30,0,0,1,0,0,0,0,0,0,4,31,19.0
757,6,6,2,42,0,1,0,0,0,0,0,0,0,4,5,9.0
758,5,5,2,56,0,1,0,0,0,0,0,0,0,4,31,18.0
759,5,2,2,43,0,0,0,0,0,0,1,0,0,4,10,18.0
760,5,1,2,51,0,0,0,0,0,0,1,0,0,4,24,14.0
761,6,1,2,60,0,0,0,0,0,1,0,0,0,4,6,
762,6,1,2,55,0,0,0,0,0,1,0,0,0,4,24,
763,3,4,2,35,0,0,1,0,0,0,0,0,0,4,8,26.0
764,5,1,2,51,0,0,0,0,0,0,1,0,0,4,14,4.0
765,9,10,2,67,0,0,0,0,0,1,0,0,0,4,25,
766,9,2,2,59,0,0,0,0,0,1,0,0,0,4,9,
767,9,6,2,53,0,0,0,0,0,1,0,0,0,4,3,
768,6,2,2,40,0,0,0,0,0,1,0,0,0,4,24,
769,7,1,2,65,0,0,0,0,0,0,1,0,0,4,24,26.0
770,6,10,2,60,0,0,0,0,0,1,0,0,0,4,27,
771,7,4,2,41,0,0,0,0,0,1,0,0,0,4,34,
772,8,8,2,45,0,0,0,0,0,1,0,0,0,4,33,
773,6,2,2,72,0,0,0,1,0,0,0,0,0,4,26,29.0
774,5,2,2,43,0,0,0,0,0,0,1,0,0,4,26,17.0
775,7,2,2,49,0,1,0,0,0,0,0,0,0,4,6,28.0
776,7,1,2,60,0,0,0,1,0,0,0,0,0,4,26,4.0
777,5,6,2,20,0,0,0,0,0,0,1,0,0,4,24,28.0
778,7,10,2,38,0,0,0,0,1,0,0,0,0,4,2,17.0
779,6,2,2,40,0,0,0,0,0,1,0,0,0,4,4,
780,9,8,2,22,0,0,0,0,0,1,0,0,0,4,15,
781,7,10,2,65,0,0,0,1,0,0,0,0,0,4,8,15.0
782,5,2,2,67,0,1,0,0,0,0,0,0,0,4,18,4.0
783,4,2,2,48,0,0,0,0,0,0,0,1,0,4,23,7.0
784,5,7,2,40,0,0,0,0,0,0,1,0,0,4,24,8.0
785,8,10,2,63,0,0,0,0,0,0,1,0,0,4,19,23.0
786,11,4,3,39,0,0,0,0,0,1,0,0,0,4,22,
787,6,4,3,40,0,0,0,1,0,0,0,0,0,4,12,23.0
788,6,8,3,69,0,1,0,0,0,0,0,0,0,4,10,28.0
789,5,6,3,60,0,0,0,0,0,1,0,0,0,4,24,
790,8,6,3,40,0,0,0,0,0,0,0,0,1,4,15,
791,9,10,3,67,0,0,0,0,0,0,1,0,0,4,2,5.0
792,11,2,3,33,0,0,0,0,0,0,1,0,0,4,24,28.0
793,8,2,3,41,0,0,0,0,0,1,0,0,0,4,19,
794,2,3,3,44,0,0,0,0,1,0,0,0,0,4,3,4.0
